availability,avgDailyPrice.amount,avgDailyPrice.currency,completedTrips,hostId,id,isAllStarHost,isFavoritedBySearcher,isNewListing,location.city,location.isDelivery,location.locationId,location.locationSlugs.en_CA,location.state,make,model,rating,seoCategory,tags[0].label,tags[0].type,tags[1].label,tags[1].type,tags[2].label,tags[2].type,type,year
,43.97,USD,81,25022392,1893579,True,True,False,Costa Mesa,False,,costa-mesa-ca,CA,Mitsubishi,Outlander,4.987,SUV,,,,,,,SUV,2023
,49.4,USD,40,42666111,2696576,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Tiguan,5.0,SUV,App unlock,TURO_GO,,,,,SUV,2024
,44.02,USD,17,28048875,2736621,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Camry,4.9286,CAR,,,,,,,CAR,2024
,43.07,USD,21,28106589,2777351,True,False,False,Irvine,False,,irvine-ca,CA,Dodge,Grand Caravan,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2017
,37.37,USD,63,28048875,2093342,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Versa,4.9649,CAR,,,,,,,CAR,2023
,35.4,USD,119,36130022,2505518,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla,4.9633,CAR,,,,,,,CAR,2018
,44.64,USD,82,34022386,2084826,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Outback,5.0,SUV,,,,,,,SUV,2023
,46.23,USD,64,28048875,1950404,True,False,False,Irvine,False,,irvine-ca,CA,Lexus,RX,4.9615,SUV,,,,,,,SUV,2018
,51.6,USD,66,6029845,1977609,True,False,False,Irvine,False,,irvine-ca,CA,Land Rover,Discovery Sport,5.0,SUV,,,,,,,SUV,2017
,41.17,USD,83,28048875,2032119,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Rogue,5.0,SUV,,,,,,,SUV,2023
,52.5,USD,89,38668470,2474506,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,C-Class,5.0,CAR,App unlock,TURO_GO,,,,,CAR,2021
,35.47,USD,128,19639021,1628896,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Soul,4.9626,SUV,,,,,,,SUV,2023
,45.88,USD,24,18700055,2805978,True,False,False,Irvine,False,,irvine-ca,CA,Dodge,Charger,5.0,CAR,,,,,,,CAR,2023
,44.02,USD,65,34022386,2084211,True,False,False,Irvine,False,,irvine-ca,CA,Dodge,Charger,5.0,CAR,,,,,,,CAR,2023
,37.37,USD,82,28048875,2032253,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Kicks,4.987,SUV,,,,,,,SUV,2023
,44.4,USD,62,5660930,2056354,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Odyssey,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2013
,38.22,USD,5,39395477,2954319,True,False,False,Irvine,False,,irvine-ca,CA,Hyundai,Elantra,5.0,CAR,,,,,,,CAR,2023
,44.02,USD,32,18700055,2696537,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Outback,5.0,SUV,,,,,,,SUV,2022
,50.12,USD,64,23876298,2168028,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,E-Class,4.9057,CAR,,,,,,,CAR,2018
,38.75,USD,0,9224555,2810161,False,False,False,Irvine,False,,irvine-ca,CA,VinFast,VF 8,,SUV,,,,,,,SUV,2023
,63.65,USD,86,28048875,1791541,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Suburban,4.987,SUV,,,,,,,SUV,2018
,31.5,USD,28,21143615,2575491,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Mirai,5.0,CAR,,,,,,,CAR,2017
,31.5,USD,30,3248702,2622531,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Mirai,5.0,CAR,,,,,,,CAR,2020
,44.55,USD,112,14612775,2010621,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Outback,4.9213,SUV,,,,,,,SUV,2023
,39.0,USD,76,36130022,2505549,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Civic,5.0,CAR,,,,,,,CAR,2024
,38.75,USD,13,18700055,2866325,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,C-Class,5.0,CAR,,,,,,,CAR,2013
,38.75,USD,33,18700055,2738680,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Kicks,5.0,SUV,,,,,,,SUV,2024
,64.6,USD,33,28048875,2684167,True,False,False,Irvine,False,,irvine-ca,CA,Acura,MDX,5.0,SUV,,,,,,,SUV,2023
,25.78,USD,178,19639021,1157317,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Sonic,4.7517,CAR,,,,,,,CAR,2012
,33.25,USD,11,17957846,2654057,False,False,False,Irvine,False,,irvine-ca,CA,FIAT,500X,5.0,SUV,,,,,,,SUV,2016
,40.53,USD,59,28048875,1732303,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Camry,5.0,CAR,,,,,,,CAR,2018
,45.73,USD,6,39395477,2927768,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Forester,5.0,SUV,,,,,,,SUV,2023
,41.23,USD,63,34022386,2084146,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Camry,5.0,CAR,,,,,,,CAR,2023
,40.22,USD,97,28106589,1885464,True,False,False,Irvine,False,,irvine-ca,CA,Hyundai,Kona,5.0,SUV,,,,,,,SUV,2019
,48.0,USD,5,1930414,2946593,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Ford,Bronco Sport,5.0,SUV,,,,,,,SUV,2024
,50.63,USD,6,39395477,2945857,True,False,False,Irvine,False,,irvine-ca,CA,Jeep,Grand Cherokee L,5.0,SUV,,,,,,,SUV,2023
,36.3,USD,17,36130022,2853071,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Fit,5.0,CAR,,,,,,,CAR,2016
,48.77,USD,13,16083135,2584726,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,GLC-Class,4.9,SUV,,,,,,,SUV,2018
,38.1,USD,33,1880580,2621246,True,False,False,Tustin,False,,tustin-ca,CA,Kia,Forte,4.9615,CAR,,,,,,,CAR,2024
,58.2,USD,18,36044502,2910076,True,False,False,Irvine,False,,irvine-ca,CA,BMW,4 Series Gran Coupe,5.0,CAR,,,,,,,CAR,2022
,57.04,USD,49,34022386,2084734,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,GLC-Class,5.0,SUV,,,,,,,SUV,2022
,61.75,USD,50,31534166,1964625,True,False,False,Irvine,False,,irvine-ca,CA,Audi,A6,4.9783,CAR,,,,,,,CAR,2019
,34.8,USD,37,19759559,2494649,True,False,False,Irvine,False,,irvine-ca,CA,Mazda,CX-5,4.8621,SUV,,,,,,,SUV,2024
,43.07,USD,68,35694537,2209207,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Honda,Pilot,4.9836,SUV,,,,,,,SUV,2016
,60.14,USD,91,4178906,2088358,True,False,False,Irvine,False,,irvine-ca,CA,BMW,X2,5.0,SUV,,,,,,,SUV,2020
,33.87,USD,141,19639021,1638048,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla,4.9756,CAR,,,,,,,CAR,2022
,57.55,USD,92,24593957,1917162,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Tahoe,4.9315,SUV,,,,,,,SUV,2015
,44.1,USD,5,39395477,2938612,True,False,False,Irvine,False,,irvine-ca,CA,Dodge,Challenger,5.0,CAR,,,,,,,CAR,2023
,46.67,USD,90,19639021,1634912,True,False,False,Irvine,False,,irvine-ca,CA,BMW,3 Series,4.9359,CAR,,,,,,,CAR,2019
,37.2,USD,31,3248702,2622494,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Nissan,Kicks,5.0,SUV,,,,,,,SUV,2024
,43.97,USD,33,23230423,2589418,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,RAV4,5.0,SUV,,,,,,,SUV,2024
,44.4,USD,43,32156040,2560062,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Ford,Mustang,4.975,CAR,,,,,,,CAR,2018
,54.25,USD,13,18700055,2866362,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Pathfinder,5.0,SUV,,,,,,,SUV,2024
,35.4,USD,125,3248702,1202101,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Mirai,4.9468,CAR,,,,,,,CAR,2021
,49.0,USD,10,39395477,2930315,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Tiguan,5.0,SUV,,,,,,,SUV,2023
,41.99,USD,30,35694537,2570211,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Hyundai,Kona EV,5.0,SUV,,,,,,,SUV,2022
,50.4,USD,6,3957576,2630750,False,False,False,Irvine,False,,irvine-ca,CA,Audi,Q3,5.0,SUV,,,,,,,SUV,2023
,27.2,USD,116,19639021,1781575,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Cruze,4.95,CAR,,,,,,,CAR,2016
,50.53,USD,56,34022386,2084630,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Atlas,4.9375,SUV,,,,,,,SUV,2023
,37.2,USD,53,1880580,2390153,True,False,False,Tustin,False,,tustin-ca,CA,Volkswagen,Jetta,4.9688,CAR,,,,,,,CAR,2020
,57.0,USD,39,26778018,2639914,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Nissan,Pathfinder,5.0,SUV,,,,,,,SUV,2024
,50.4,USD,50,41283794,2603808,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Trax,5.0,SUV,,,,,,,SUV,2024
,40.22,USD,176,17862417,1146291,True,False,False,Irvine,False,,irvine-ca,CA,FIAT,500c,4.9787,CAR,,,,,,,CAR,2015
,48.45,USD,17,43454021,2747779,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Sedona,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2020
,48.6,USD,4,38668470,2942864,True,False,False,Irvine,False,,irvine-ca,CA,Tesla,Model Y,5.0,SUV,,,,,,,SUV,2024
,31.5,USD,69,21143615,1302631,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Mirai,4.9804,CAR,,,,,,,CAR,2018
,37.2,USD,37,1880580,2519297,True,False,False,Tustin,False,,tustin-ca,CA,Jeep,Renegade,4.8462,SUV,,,,,,,SUV,2022
,36.3,USD,14,36130022,2806935,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Sentra,5.0,CAR,,,,,,,CAR,2023
,43.2,USD,101,5660930,1461546,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Odyssey,4.9405,MINIVAN,,,,,,,PASSENGER_MINIVAN,2014
,38.32,USD,92,16083135,2008905,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Sentra,4.9512,CAR,,,,,,,CAR,2023
,44.0,USD,116,19639021,1628930,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Sorento,4.8866,SUV,,,,,,,SUV,2022
,32.3,USD,42,40422110,2731354,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Forte,5.0,CAR,,,,,,,CAR,2023
,37.2,USD,47,2078790,2542655,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Nissan,Kicks,4.9714,SUV,,,,,,,SUV,2024
,48.3,USD,41,41283794,2606959,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Malibu,4.9459,CAR,,,,,,,CAR,2024
,32.53,USD,173,19639021,1316683,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Forte,4.9869,CAR,,,,,,,CAR,2022
,43.97,USD,10,25833502,2617175,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Outback,5.0,SUV,,,,,,,SUV,2019
,37.8,USD,39,21143615,1947004,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Nissan,Sentra,5.0,CAR,,,,,,,CAR,2023
,38.63,USD,147,16083135,1465636,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Forte,4.9754,CAR,,,,,,,CAR,2022
,31.5,USD,5,4093467,2950787,False,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Volt,5.0,CAR,,,,,,,CAR,2017
,38.4,USD,74,36130022,2539968,True,False,False,Irvine,False,,irvine-ca,CA,Honda,HR-V,4.9853,SUV,,,,,,,SUV,2020
,36.3,USD,50,1880580,2585752,True,False,False,Tustin,False,,tustin-ca,CA,Mazda,CX-30,4.9429,SUV,,,,,,,SUV,2023
,32.7,USD,49,5660930,1820615,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Nissan,Sentra,4.973,CAR,,,,,,,CAR,2015
,44.4,USD,26,35631448,2572810,True,False,False,Newport Beach,False,,newport-beach-ca,CA,BMW,5 Series,4.9545,CAR,,,,,,,CAR,2014
,52.5,USD,12,6771324,2818805,False,False,False,Irvine,False,,irvine-ca,CA,Polaris,Slingshot,5.0,CAR,,,,,,,CAR,2022
,42.33,USD,36,26778018,2585914,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Mitsubishi,Outlander,4.9655,SUV,,,,,,,SUV,2020
,49.79,USD,66,33740054,2124969,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,C-Class,4.9821,CAR,,,,,,,CAR,2018
,39.0,USD,25,29264258,2501206,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Jetta,5.0,CAR,App unlock,TURO_GO,,,,,CAR,2020
,38.72,USD,83,16083135,2017409,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Forte,4.9467,CAR,,,,,,,CAR,2023
,31.8,USD,71,5660930,1801605,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Volkswagen,Jetta,4.918,CAR,,,,,,,CAR,2013
,54.0,USD,100,18765814,1991212,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Jaguar,F-PACE,5.0,SUV,,,,,,,SUV,2019
,31.67,USD,43,447269,2357105,False,False,False,Irvine,False,,irvine-ca,CA,Hyundai,Elantra,4.7778,CAR,,,,,,,CAR,2016
,62.07,USD,53,28048875,2093381,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Odyssey,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2023
,45.59,USD,51,4178906,2592104,True,False,False,Irvine,False,,irvine-ca,CA,Honda,CR-V,5.0,SUV,,,,,,,SUV,2019
,37.05,USD,23,1878745,2659663,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Lexus,CT,5.0,CAR,Unlimited miles,UNLIMITED_MILEAGE,,,,,CAR,2015
,36.1,USD,68,40422110,2547046,True,False,False,Irvine,False,,irvine-ca,CA,Kia,Sorento,4.9273,SUV,,,,,,,SUV,2020
,43.65,USD,39,4178906,2676432,True,False,False,Irvine,False,,irvine-ca,CA,Honda,CR-V,5.0,SUV,,,,,,,SUV,2016
,39.68,USD,31,18700055,2747221,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Altima,5.0,CAR,,,,,,,CAR,2020
,41.25,USD,142,22725721,1470020,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Jetta,4.964,CAR,App unlock,TURO_GO,,,,,CAR,2022
,43.33,USD,5,23230423,2920742,True,False,False,Irvine,False,,irvine-ca,CA,Hyundai,Santa Fe,5.0,SUV,,,,,,,SUV,2023
,39.0,USD,78,35631448,2223965,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Kia,Optima,5.0,CAR,,,,,,,CAR,2020
,39.9,USD,54,1880580,2503863,True,False,False,Tustin,False,,tustin-ca,CA,Chevrolet,Malibu,5.0,CAR,,,,,,,CAR,2023
,60.48,USD,68,4178906,2102708,True,False,False,Irvine,False,,irvine-ca,CA,BMW,X3,5.0,SUV,,,,,,,SUV,2021
,40.8,USD,0,46313762,2975853,False,False,True,Newport Beach,False,,newport-beach-ca,CA,Volkswagen,Jetta,,CAR,,,,,,,CAR,2024
,64.48,USD,10,34022386,2887323,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,C-Class,5.0,CAR,,,,,,,CAR,2024
,51.62,USD,100,1930414,1536371,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Audi,Q5,4.9783,SUV,,,,,,,SUV,2019
,39.2,USD,8,39395477,2938689,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Prius,5.0,CAR,,,,,,,CAR,2023
,49.72,USD,10,31781239,2671949,False,False,False,Irvine,False,,irvine-ca,CA,Subaru,Ascent,5.0,SUV,,,,,,,SUV,2023
,56.38,USD,98,19639021,1636550,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Camaro,5.0,CAR,,,,,,,CAR,2020
,33.25,USD,2,447269,2834923,False,False,False,Irvine,False,,irvine-ca,CA,Nissan,Altima,5.0,CAR,,,,,,,CAR,2014
,56.43,USD,73,34022386,2169544,True,False,False,Irvine,False,,irvine-ca,CA,BMW,X3,4.9531,SUV,,,,,,,SUV,2023
,57.32,USD,140,17862417,1495912,True,False,False,Irvine,False,,irvine-ca,CA,Jeep,Wrangler Unlimited,4.9909,SUV,,,,,,,SUV,2021
,70.93,USD,59,28048875,2135440,True,False,False,Irvine,False,,irvine-ca,CA,Chevrolet,Suburban,4.9818,SUV,,,,,,,SUV,2019
,53.4,USD,1,15240732,2797005,False,False,False,Irvine,False,,irvine-ca,CA,Chrysler,Pacifica,,MINIVAN,,,,,,,PASSENGER_MINIVAN,2022
,66.03,USD,12,34022386,2892696,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,CLA-Class,5.0,CAR,,,,,,,CAR,2025
,45.33,USD,39,24858505,2557255,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Acura,Integra,4.9677,CAR,,,,,,,CAR,2024
,54.0,USD,10,39395477,2936339,True,False,False,Irvine,False,,irvine-ca,CA,Lexus,NX,5.0,SUV,,,,,,,SUV,2024
,72.6,USD,3,38668470,2780676,True,False,False,Irvine,False,,irvine-ca,CA,Maserati,Levante,5.0,SUV,,,,,,,SUV,2017
,43.63,USD,5,23249084,2885219,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,GLC-Class,5.0,SUV,,,,,,,SUV,2018
,44.02,USD,64,16865095,2200251,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Camry,4.963,CAR,,,,,,,CAR,2023
,107.88,USD,69,34045678,2100785,True,False,False,Irvine,False,,irvine-ca,CA,Ford,Transit,4.9844,VAN,,,,,,,PASSENGER_VAN,2021
,38.7,USD,124,22625276,1305541,True,False,False,Irvine,False,,irvine-ca,CA,Lexus,NX,5.0,SUV,App unlock,TURO_GO,,,,,SUV,2018
,43.97,USD,14,23230423,2536818,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Forester,5.0,SUV,,,,,,,SUV,2024
,56.11,USD,72,34022386,2084615,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Ascent,4.9846,SUV,,,,,,,SUV,2023
,48.6,USD,7,38668470,2916793,True,False,False,Irvine,False,,irvine-ca,CA,MINI,Convertible,5.0,CAR,App unlock,TURO_GO,,,,,CAR,2022
,33.95,USD,2,18765814,2967008,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Nissan,Sentra,5.0,CAR,,,,,,,CAR,2016
,43.65,USD,117,4178906,1942173,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla Hybrid,5.0,CAR,,,,,,,CAR,2023
,44.94,USD,14,23230423,2813074,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Tiguan,5.0,SUV,,,,,,,SUV,2022
,56.58,USD,12,23230423,2647255,True,False,False,Irvine,False,,irvine-ca,CA,BMW,X3,5.0,SUV,,,,,,,SUV,2020
,38.94,USD,103,21143615,1207490,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Toyota,Mirai,4.9506,CAR,,,,,,,CAR,2021
,43.0,USD,25,25833502,2617116,True,False,False,Irvine,False,,irvine-ca,CA,Subaru,Crosstrek,4.9565,SUV,,,,,,,SUV,2019
,54.97,USD,14,36044502,2920187,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,CLA-Class,4.9167,CAR,,,,,,,CAR,2023
,41.54,USD,60,34022386,2084518,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Altima,5.0,CAR,,,,,,,CAR,2023
,66.34,USD,12,34022386,2872264,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,GLB-Class,5.0,SUV,,,,,,,SUV,2024
,36.0,USD,3,16071654,2918096,False,False,False,Santa Ana,False,,santa-ana-ca,CA,FIAT,500c,5.0,CAR,,,,,,,CAR,2012
,52.25,USD,0,7522036,2969594,False,False,True,Irvine,False,,irvine-ca,CA,Honda,Pilot,,SUV,,,,,,,SUV,2020
,43.0,USD,2,877005,2874917,False,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla Hybrid,5.0,CAR,,,,,,,CAR,2024
,44.62,USD,15,36044502,2895682,True,False,False,Irvine,False,,irvine-ca,CA,Tesla,Model 3,5.0,CAR,,,,,,,CAR,2018
,66.5,USD,0,25924096,2973562,False,False,True,Irvine,False,,irvine-ca,CA,BMW,X7,,SUV,,,,,,,SUV,2019
,65.96,USD,75,4178906,2142391,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Odyssey,4.9552,MINIVAN,,,,,,,PASSENGER_MINIVAN,2020
,34.3,USD,24,15045506,2510652,False,False,False,Tustin,False,,tustin-ca,CA,Nissan,Kicks,4.8947,SUV,,,,,,,SUV,2021
,28.8,USD,0,22268201,2931532,False,False,False,Irvine,False,,irvine-ca,CA,Hyundai,Elantra,,CAR,,,,,,,CAR,2019
,31.8,USD,132,5660930,1446843,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Volkswagen,Jetta,4.9626,CAR,,,,,,,CAR,2012
,44.3,USD,58,23230423,2433522,True,False,False,Irvine,False,,irvine-ca,CA,Tesla,Model 3,4.963,CAR,,,,,,,CAR,2023
,51.0,USD,24,1598134,2600476,False,False,False,Santa Ana,False,,santa-ana-ca,CA,Audi,Q3,5.0,SUV,,,,,,,SUV,2018
,35.4,USD,45,1880580,2621237,True,False,False,Tustin,False,,tustin-ca,CA,Nissan,Versa,4.9429,CAR,,,,,,,CAR,2023
,38.44,USD,23,18700055,2793035,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla,5.0,CAR,,,,,,,CAR,2021
,37.37,USD,24,43683341,2762454,True,False,False,Irvine,False,,irvine-ca,CA,Mazda,Mazda3,5.0,CAR,,,,,,,CAR,2023
,50.0,USD,68,26267446,1696171,True,False,False,Irvine,False,,irvine-ca,CA,Mazda,CX-5,4.9825,SUV,,,,,,,SUV,2023
,26.1,USD,24,16466440,2724965,True,False,False,Irvine,False,,irvine-ca,CA,FIAT,500,4.9333,CAR,,,,,,,CAR,2012
,63.65,USD,0,16083135,2980447,True,False,True,Irvine,False,,irvine-ca,CA,Cadillac,Escalade ESV,,SUV,,,,,,,SUV,2017
,45.91,USD,29,23230423,2599525,True,False,False,Irvine,False,,irvine-ca,CA,Honda,CR-V,4.9615,SUV,,,,,,,SUV,2024
,42.6,USD,64,34107774,2566553,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Tesla,Model 3,5.0,CAR,,,,,,,CAR,2021
,44.94,USD,11,23230423,2606049,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Toyota,Camry,5.0,CAR,,,,,,,CAR,2024
,42.0,USD,7,5660930,2895858,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Atlas,5.0,SUV,,,,,,,SUV,2018
,35.78,USD,8,3181123,2857151,False,False,False,Irvine,False,,irvine-ca,CA,Nissan,Kicks,4.8333,SUV,,,,,,,SUV,2020
,40.09,USD,122,23230423,1871511,True,False,False,Irvine,False,,irvine-ca,CA,Toyota,Corolla Hybrid,4.9717,CAR,,,,,,,CAR,2023
,42.14,USD,31,35714582,2842860,True,False,False,Irvine,False,,irvine-ca,CA,Volkswagen,Jetta,5.0,CAR,,,,,,,CAR,2024
,63.37,USD,7,23230423,2857272,True,False,False,Irvine,False,,irvine-ca,CA,Mercedes-Benz,Metris,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2017
,59.0,USD,54,22812032,2603420,True,False,False,Irvine,False,,irvine-ca,CA,Tesla,Model Y,5.0,SUV,App unlock,TURO_GO,,,,,SUV,2021
,39.3,USD,20,22454251,1671055,True,False,False,Irvine,False,,irvine-ca,CA,Tesla,Model 3,5.0,CAR,,,,,,,CAR,2022
,28.5,USD,28,30258137,2762322,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,Versa,4.9048,CAR,,,,,,,CAR,2015
,43.38,USD,0,46696591,2992363,False,False,True,Irvine,False,,irvine-ca,CA,Chevrolet,Camaro,,CAR,,,,,,,CAR,2023
,39.0,USD,20,9767112,2766351,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Hyundai,Elantra,4.9474,CAR,,,,,,,CAR,2024
,48.0,USD,46,21143615,2467038,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Ford,Mustang,5.0,CAR,,,,,,,CAR,2021
,39.0,USD,61,34107774,2561540,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Kia,Niro,4.9811,SUV,,,,,,,SUV,2020
,45.9,USD,30,1880580,2686191,True,False,False,Tustin,False,,tustin-ca,CA,Chrysler,Voyager,4.8,MINIVAN,,,,,,,MINIVAN,2023
,96.35,USD,5,23230423,2749317,True,False,False,Irvine,False,,irvine-ca,CA,Nissan,NV,5.0,VAN,,,,,,,PASSENGER_VAN,2016
,49.4,USD,42,1930414,2534959,True,False,False,Newport Beach,False,,newport-beach-ca,CA,Ford,Explorer,4.9706,SUV,,,,,,,SUV,2021
,52.0,USD,1,680955,2971074,False,False,True,Irvine,False,,irvine-ca,CA,Subaru,Outback,5.0,SUV,Unlimited miles,UNLIMITED_MILEAGE,,,,,SUV,2024
,34.83,USD,0,46696591,2988052,False,False,True,Irvine,False,,irvine-ca,CA,Mazda,CX-30,,SUV,Unlimited miles,UNLIMITED_MILEAGE,,,,,SUV,2025
,61.38,USD,67,34022386,2087979,True,False,False,Irvine,False,,irvine-ca,CA,Honda,Odyssey,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2023
,66.96,USD,51,34022386,2084724,True,False,False,Irvine,False,,irvine-ca,CA,Porsche,Macan,5.0,SUV,,,,,,,SUV,2021
,32.4,USD,69,1880580,2104657,True,False,False,Tustin,False,,tustin-ca,CA,Chevrolet,Spark,4.9057,CAR,,,,,,,CAR,2021
,68.72,USD,38,35694537,2496295,True,False,False,Santa Ana,False,,santa-ana-ca,CA,Toyota,Sienna,5.0,MINIVAN,,,,,,,PASSENGER_MINIVAN,2021
,41.8,USD,91,1686735,2199558,True,False,False,Costa Mesa,False,,costa-mesa-ca,CA,Acura,ILX,4.9884,CAR,,,,,,,CAR,2022
,65.55,USD,57,4178906,2036306,True,False,False,Irvine,False,,irvine-ca,CA,BMW,X3,5.0,SUV,,,,,,,SUV,2020
,39.9,USD,4,40303867,2902549,False,False,False,Irvine,False,,irvine-ca,CA,Ford,Mustang Mach-E,5.0,SUV,,,,,,,SUV,2024
,36.0,USD,253,10790574,667357,True,False,False,ORANGE,False,,orange-ca,CA,Hyundai,Santa Fe Sport,4.9867,SUV,Unlimited miles,UNLIMITED_MILEAGE,,,,,SUV,2018
,54.25,USD,20,22509139,2716717,True,False,False,Irvine,False,,irvine-ca,CA,Jeep,Wrangler Unlimited,5.0,SUV,,,,,,,SUV,2022
,37.07,USD,150,19639021,1089500,True,False,False,Irvine,False,,irvine-ca,CA,Kia,K5,4.9846,CAR,,,,,,,CAR,2022
,46.2,USD,60,1880580,2401449,True,False,False,Tustin,False,,tustin-ca,CA,Volkswagen,Tiguan,4.9524,SUV,,,,,,,SUV,2022
